Tweet,Clasificacion,,,
"""Con @XochitlGalvez, podemos esperar un México donde la educación y la salud sean prioridades. #XochiltGalvezParaMexico""",1,,,
"""La integridad y pasión de @XochitlGalvez son lo que México necesita en estos tiempos desafiantes.""",1,,,
"""@XochitlGalvez es la voz de un México que busca progreso y unidad. ¡Vamos por un mejor futuro!""",1,,,
"""Esperando con ansias el liderazgo de @XochitlGalvez. México necesita un cambio y ella es la respuesta. #XochiltGalvezPresidenta2024""",1,,,
"""Con @XochitlGalvez al mando, podemos esperar un México más seguro y próspero para todos.""",1,,,
"""La visión y experiencia de @XochitlGalvez son esenciales para llevar a México hacia un futuro brillante.""",1,,,
"""México necesita una líder fuerte y decidida. @XochitlGalvez es esa líder. #XochiltGalvezParaMexico""",1,,,
"""Con @XochitlGalvez, México tiene la oportunidad de renacer y prosperar. ¡Es hora de un cambio real!""",1,,,
"""Esperando el día en que @XochitlGalvez tome las riendas de México y nos guíe hacia un futuro mejor.""",1,,,
"""La pasión y compromiso de @XochitlGalvez con México son inigualables. #XochiltGalvezPresidenta2024""",1,,,
"""Con líderes como @XochitlGalvez, México tiene un futuro brillante por delante.""",1,,,
"""Es hora de que México tenga una presidenta con la visión y determinación de @XochitlGalvez.""",1,,,
"""México merece un liderazgo fuerte y comprometido. Con @XochitlGalvez, ese futuro es posible.""",1,,,
"""Esperando con ansias ver a @XochitlGalvez liderando México hacia un futuro próspero y unido.""",1,,,
"@NachoRgz @SantiagoCreelM @FelipeCalderon @XochitlGalvez Jajaja en verdad que Xochitl tiene bastante preocupados a todos los morenistas, todos los dias comentan puro hate, porque saben bien que XOCHITL SERA PRESIDENTA y se les acabara a los youtubers chairos,sus privilegios, $$$, impunidad, soberbia, prepotencia",1,,,
@lajornadaonline @julioastillero Siganle ! Siganle ! No importa @XochitlGalvez presidenta,1,,,
"@jgnaredo @XochitlGalvez @ClaudioXGG Xochitl VA y sera la nueva presidenta de Mexico asi que a llorar los de la 4ta, terminaron su prueba reprobada en el poder son unos inutiles",1,,,
"@pedroferriz3 @XochitlGalvez Con la senora Beatriz Paredes, no me dara verguenza que sea mi Presidenta. Culta y de buen Juicio.",1,,,
@XochitlGalvez Es lo menos que esperamos de usted Sra. Presidenta. Suerte y vamos por la victoria.,1,,,
"@XochitlGalvez @SantiagoCreelM Estimada @XochitlGalvez #XochitlVa : @SantiagoCreelM ha demostrado ser un democrata, con altura de miras por el bien de Mexico. Te encuentras en un momento coyuntural y deseo verdaderamente sigas adelante y con firmeza hasta llegar a ser la primera presidenta mexicana.
Adelante!",1,,,
@XochitlGalvez @SantiagoCreelM Por esta va a ser nuestra proxima presidenta!,1,,,
@XochitlGalvez @SantiagoCreelM Esa es nuestra presidenta puro para adelante Xochitl!,1,,,
@XochitlGalvez @SantiagoCreelM Juntos venceremos Xochitl presidenta!,1,,,
@XochitlGalvez @SantiagoCreelM Xochitl presidenta si o si!,1,,,
@XochitlGalvez @SantiagoCreelM Apoyo total a la futura presidenta,1,,,
@ryo_hermoso @XochitlGalvez @BeatrizParedes Xochitl Galvez presidenta.,1,,,
@SantiagoCreelM @XochitlGalvez Se veia venir; lo esperamos en el gabinete de la futura presidenta!!! La senora X,1,,,
@SelvameMX @XochitlGalvez @TrenMayaMX Esto habla muy bien de la proxima presidenta.,1,,,
@ryo_hermoso @XochitlGalvez @BeatrizParedes Ambas una de secretaria de gobernacion y la otra nuestra presidenta,1,,,
"!VAMOS A GANAR! Estas seran las prioridades de la Proxima Presidenta de Mexico #XochitlGalvez . 
?Como no va a tener Miedo el Sr @lopezobrador_  ? 
Lectura Sugerida de @RuizUpa y @Lmendivil2015 
#LaVictoriaEsNuextra 
#XochitlGalvezPresidenta2024 
#TwisterPolitico
@XochitlGalvez  @SantiagoCreelM @edelamadrid 
@Xochitl2024 @xochilove_rs @SCJN @AccionNacional @SocCivilMx @ComiteFAM @gpplural @GustavoMadero @PANPueblaTeam @GLPAN_Puebla @PANPuebla2124 @anaterearanda @monica_rdv @Mzavalagc @JosefinaVM @YoconYunes @nancydelasa @Berinolo @chamacah @MrLotario
@Hisoymario @danielpriva @CPaularena @Armando82198079 @GRIN_RR @lafoca17 @ArmandoCruzGa11 @JuanSan49402504 @Mr_Civico
@Elleny1921 @maubuitron @diaz_manuel @RuizUpa
@dianavegal @BlancoGeneral @frijolsa @OscarAthie @Clausolunam @hromol73 @JusticieroLetal
@IreriGM @biscuit0880 @AngeKuri @DyAnNAZ",1,,,
"@ryo_hermoso @XochitlGalvez @BeatrizParedes Voy con Xochitl mi Presidenta, ella representa al pueblo y no como Paredes a la basura",1,,,
@SantiagoCreelM Gran generosidad para nuestra futura presidenta @XochitlGalvez  gracias!!!,1,,,
"La opcion ciudadana es @XochitlGalvez y nosotros nos encargaremos de que llegue a la presidencia de Mexico, los partidos @AccionNacional  @PRI_Nacional @PRDMexico  y @MovCiudadanoMX deben hacer su parte con sus estructuras para ayudar y proteger a nuestra proxima presidenta https://t.co/6gJjhMwKF3",1,,,
@XochitlGalvez Bien !! Necesitamos a una presidenta comprometida con nuestra naturaleza.,1,,,
@XochitlGalvez Cuando seas Presidenta hay que aplicar la Ley contra ya sabes quien por todo el dano ocasionado al Pais sin ningun tipo de acuerdo o perdon,1,,,
"@ryo_hermoso @licgggs Amiga @XochitlGalvez  sera nuestra Presidenta pero el dia de las elecciones debemos ir a votar x ella, no canjear voto o quedarse sin votar, eso la haria perder",1,,,
"@XochitlGalvez Por favor, cuando sea presidenta, los mexicanos queremos justicia y que todos los responsables que se han dedicado a destruir el pais paguen por sus crimenes.",1,,,
"De lujo lo que deja entrever el gran futuro para nuestro pais.
Agustin Carstens tambien tiene mucho que aportar.
Sin duda, @XochitlGalvez va a ser una gran presidenta.",1,,,
"@ryo_hermoso @XochitlGalvez Yo digo que si. Xochitl Galvez para Presidenta de Mexico de 2024 a 2030, nos dara un renacimiento de Mexico, como potencia Cultural y Manufacturera, porque ella si sabe de negocios y progreso con bienestar para todos los sectores de la poblacion.",1,,,
"@XochitlGalvez @MORGANBLADE10 Cuando seas presidenta, debes de cancelarlo no puedes ser parte del problema",1,,,
"@DeniseDresserG Ni eso, la presidenta sera @XochitlGalvez",1,,,
"@ladimitrova @XochitlGalvez @Claudiashein Xochitl para presidenta, con Sheinbaum no voy ni a la esquina.",1,,,
"@ladimitrova @XochitlGalvez @Claudiashein Me gusta Xochitl para Presidenta, tiene las cualidades ideales para desempenar el maximo cargo publico en el pais, por cierto ineditas en los que seran sus antecesores. Claudia, carece de esas caracteristicas, empezando por la abyeccion a su tutor y su falta de empatia.",1,,,
@MarkoCortes @SantiagoCreelM @AccionNacional @XochitlGalvez Xochitl mi presidenta de Mexico!!!,1,,,
@Lizgottik @XochitlGalvez Nuestra proxima Presidenta!!! ,1,,,
"@godpal4622 @ryo_hermoso @XochitlGalvez Claro que si presidenta XOCHITL GALVEZ 

Con kinder trunco ",1,,,
@ryo_hermoso @XochitlGalvez Xoxhitl como presidenta de Mexico! Vamos a ganar,1,,,
@ladimitrova @XochitlGalvez @Claudiashein Xochitllover soy!!!!  Xochitl Galvez Presidenta 2024!!! Fuera la Titere @Claudiashein!!!,1,,,
@XochitlGalvez Gracias senora presidenta,1,,,
@politicomx @XochitlGalvez Xochitl Presidenta,1,,,
Cada vez mas cerca de tener en @XochitlGalvez a la primera presidenta mexicana.,1,,,
"@ladimitrova @XochitlGalvez @Claudiashein Queramos o no, tendremos la primera presidenta en la historia de Mexico. Desde luego es mejor Super X!",1,,,
@XochitlGalvez Animo Presidenta  fuera el sordo payaso peje.,1,,,
@XochitlGalvez Hay @XochitlGalvez  me gustaria que ganaras la presidencia para que por fin un presidente reciba cosas buenas en la entrega que se haga y no salga todo avergonzado y con lexico endeudado pero en fin no seras presidenta solo es una idea jajaja,1,,,
@MarkoCortes @SantiagoCreelM @AccionNacional @XochitlGalvez XOCHITL GALVEZ PRESIDENTA.,1,,,
@SelvameMX @XochitlGalvez @TrenMayaMX Es la opcion que mas me gusta la senadora Xochitl Galvez para ser mi presidenta ,1,,,
@SelvameMX @XochitlGalvez @TrenMayaMX Esta mujer sera presidenta de Mexico ya lo veran mucho exito @XochitlGalvez #XochitlVa,1,,,
@XochitlGalvez Esa construccion si es para cancelarla y dejar que se regenere con reforestacion. Que sea lo primero que hagas como presidenta,1,,,
@Mr_Civico @SelvameMX @XochitlGalvez @TrenMayaMX @azucenau Por esto y mucho mas En Mexico ya queremos ver a  @XochitlGalvez de presidenta.,1,,,
@Mr_Civico @SelvameMX @XochitlGalvez @TrenMayaMX @azucenau Mexico ya ve a la siguiente presidenta de Mexico y es @XochitlGalvez,1,,,
@SelvameMX @XochitlGalvez @TrenMayaMX Aqui se demuestra que  @XochitlGalvez es la mas preparada para ser presidenta.,1,,,
"@REscobarOficial @SantiagoCreelM @XochitlGalvez cualquier encuesta que se hace le da mas del 90% de los votos a #XochitlGalvez , YA ESTA DECIDIDO, YA NO LE HAGAN AL CUENTO, LOS MEXICANOS QUEREMOS A @XochitlGalvez DE PRESIDENTA.",1,,,
@Mr_Civico @SelvameMX @XochitlGalvez @TrenMayaMX @azucenau Vendran grandes cosas con el trabajo de Xochitl futura presidenta!,1,,,
"Creo que podemos decir que es practicamente oficial que en 2024 tendremos a la primera presidenta de Mexico. Por el bien de la nacion, espero que sea @XochitlGalvez
No soportaria que en los libros de historia del futuro quede plasmado para siempre el nombre de @Claudiashein",1,,,
"@EmilioVallejoRL @XochitlGalvez @Claudiashein Sea como sea, sera tu proxima presidenta, y vas a c@g@r sangre del perro coraje, hasta te anda creciendo la mandibula!!!",1,,,
"Mi reconocimiento, carino, dedicacion y compromiso por MEXICO siempre firme querido @SantiagoCreelM . 

Con su labor inquebrantable y experiencia tendremos a la primera mujer Presidenta de Mexico @XochitlGalvez  https://t.co/i2AUjggdRV",1,,,
"La prioridad es Mexico y @SantiagoCreelM nos da muestra de su gran amor que le tiene a este pais, ahora tod@s vamos en unidad para que @XochitlGalvez sea la primer presidenta mujer  https://t.co/OHvg4dBT0r",1,,,
"Pues ya...

Tendremos la primer presidenta de Mexico.

Que emocion 

@Claudiashein y @XochitlGalvez https://t.co/hAtG5KD4by",1,,,
@kenialopezr @SantiagoCreelM @XochitlGalvez Me duele que ya no este Santiago en la contienda pero ahora seria maravilloso ver a Xochitl como presidenta y tu como jefa de gobierno!!!!!!,1,,,
"@XochitlGalvez Vamos XOCHITL, .
XOCHITL sera la primera presidenta de Mexico.
#XochitlVa 
#XochiltGalvezPresidenta2024",1,,,
@XochitlGalvez Bienvenida mi querida y estimada proxima presidenta de Mexico xochilt galvez .,1,,,
"@lopezdoriga @SantiagoCreelM @XochitlGalvez Excelente noticia, tenemos presidenta de Mexico con Xochitl Galvez",1,,,
@pedroferriz3 @XochitlGalvez Viva Xochitl mi Presidenta,1,,,
"@Juan_OrtizMX Como dice la cancion de Los Tigres del Norte... ""se te borro la sonrisa"", pero seguro @alitomorenoc y @BeatrizParedes  ya tienen el plan ""b""... Ahora con la declinacion de Santiago, @XochitlGalvez  para Presidenta, y Beatriz para la CDMX, al cabo MoReNa ya la tiene perdida.",1,,,
@lopezdoriga @SantiagoCreelM @XochitlGalvez EXCELENTE DECISION SABEMOS K XOCHILT GALVEZ SERA LA PROXIMA PRESIDENTA DE LA REPUBLICA PRIMERO DIOS ,1,,,
"@XochitlGalvez @XochitlGalvez .....
PRESIDENTA CONSTITUCIONAL DE LOS ESTADOS UNIDOS MEXICANOS!!!!!!",1,,,
"""Con la visión y determinación de @XochitlGalvez, México está listo para un cambio real. #XochitlGalvezPresidenta2024""",1,,,
"""El liderazgo de @XochitlGalvez es lo que México necesita para prosperar en la próxima década. ¡Vamos por un México más fuerte!""",1,,,
"""Estoy convencido de que @XochitlGalvez tiene la capacidad y el compromiso para transformar nuestro país. ¡México merece un liderazgo como el suyo!""",1,,,
"""El futuro de México está en buenas manos con @XochitlGalvez. Su experiencia y visión son inigualables. #XochitlParaPresidenta""",1,,,
"""Imaginen un México donde la prosperidad, la cultura y el bienestar sean prioridad. Ese es el México que @XochitlGalvez nos promete.""",1,,,
"""La pasión y dedicación de @XochitlGalvez por México son evidentes. No hay duda de que será una excelente presidenta.""",1,,,
"""México necesita un cambio, y @XochitlGalvez es la respuesta. Su liderazgo y visión nos llevarán a un futuro brillante.""",1,,,
"""Con @XochitlGalvez al frente, podemos esperar un México más justo, equitativo y próspero. ¡Es hora de un cambio real!""",1,,,
"""La determinación de @XochitlGalvez para mejorar México es inspiradora. Estoy listo para verla liderar nuestro país hacia un mejor futuro.""",1,,,
"""El compromiso de @XochitlGalvez con el progreso y bienestar de todos los mexicanos es evidente. ¡Ella es la líder que México necesita!""",1,,,
"""Con líderes como @XochitlGalvez, el futuro de México es prometedor. Estoy emocionado por lo que viene. #XochitlGalvezPresidenta2024""",1,,,
"""La visión y experiencia de @XochitlGalvez son esenciales para llevar a México hacia un futuro más brillante y próspero.""",1,,,
"""México está listo para un cambio, y @XochitlGalvez es la líder que nos guiará hacia ese cambio. ¡Vamos por un México mejor!""",1,,,
"""Estoy convencido de que con @XochitlGalvez al mando, México experimentará un renacimiento en todos los aspectos. #XochitlParaPresidenta""",1,,,
"""La pasión y compromiso de @XochitlGalvez con México son inigualables. Estoy emocionado de verla liderar nuestro país.""",1,,,
"""Con @XochitlGalvez, México tiene la oportunidad de renacer y prosperar. ¡Es hora de un cambio real y duradero!""",1,,,
"""El liderazgo y la visión de @XochitlGalvez son lo que México necesita en estos tiempos desafiantes. ¡Vamos por un mejor futuro!""",1,,,
"""Estoy listo para ver a @XochitlGalvez tomar las riendas de México y llevarnos hacia un futuro próspero y unido.""",1,,,
"""La determinación y visión de @XochitlGalvez son inspiradoras. México merece un liderazgo como el suyo. #XochitlGalvezPresidenta2024""",1,,,
"""Con líderes como @XochitlGalvez, el futuro de México es brillante. Estoy emocionado por lo que viene.""",1,,,
"Mis respetos y admiracion para @SantiagoCreelM por su generosidad y su amor por Mexico.
Reconocemos su profesionalismo y su disposicion para acompanar a @XochitlGalvez y hacer equipo con ella en su camino para convertirse en la primera Presidenta de Mexico  https://t.co/BhA0CfLUeq",1,,,
@ryo_hermoso @XochitlGalvez CLARO QUE SI LA QUIERO DE PRESISDENTA y va a seer presidenta de Mexico,1,,,
"Gracias @SantiagoCreelM por bajarte de la contienda. Ahora si, todos con @XochitlGalvez juntos por la proxima Presidenta de Mexico.",1,,,
Ojala y quede @XochitlGalvez  de presidenta para que mande auditar la refineria 2 bocas a cargo de @rocionahle  y todos los proyectos de Lopez...y nos de cuentas a todos  los  mexicanos..@SocCivilMx @SiPorMx @PartidoParlame1 @DavidPramo2,1,,,
"#LaVictoriaEsNuextra , vamos a construir el #SuenoMexicano con la proxima presidenta de  @XochitlGalvez",1,,,
"@XochitlGalvez @uyuyuypolitico XOCHITL PARA PRESIDENTA  
QUE RESCATARA  A MEXICO .",1,,,
"@XochitlGalvez Hagamos realidad un pais de primer mundo , Seguridad  , Educacion  , Salud , Medicinas  , Empleos , Inversiones , Un Aeropuerto de Verdad ... Con Xochitl Galvez  de PRESIDENTA... Sera Realidad porque ella SI quiere hacerlo Real !!!",1,,,
@ryo_hermoso @JOAQ1667 @XochitlGalvez @BeatrizParedes Yo estoy con Xochitl Galvez Presidenta de Mexico 2024-2030.,1,,,
@XochitlGalvez Futura presidenta de Mexico,1,,,
@XochitlGalvez Futura presidenta,1,,,
@XochitlGalvez Xochitl Galvez presidenta presidenta que desaparezca la basura de morena ,1,,,
@Claudiashein Por eso @XochitlGalvez  sera presidenta,1,,,
@XochitlGalvez Xochitl toda mi familia ya nos registramos vamos contigo que desaparezca la basura de morena  xochitl presidenta presidenta ,1,,,
@alitomorenoc #xochitlVa FUTURA PRESIDENTA @XochitlGalvez,1,,,
@ryo_hermoso @XochitlGalvez Si quiero a @XochitlGalvez como Presidenta de Mexico. ANIMO,1,,,
"@JJDiazMachuca @XochitlGalvez @MauricioCollado Pero por que,por que todos tenemos cifradas nuetras esperanzas en la sra.Xochitl y futura presidenta y no como el desaire que le hicieron a la corcholata preferida del kkas macuspano.",1,,,
"@MartaAurora5 @XochitlGalvez ""Usted sera nuestra presidenta de Mexico"". https://t.co/kZaL1T7HGp",1,,,
@XochitlGalvez Casi todo Mexico andara feliz y contento con la Presidenta Xochitl Galvez...iniciara la recuperacion !! Camino al exito !!..Mexico empezara a figurar con fuerza a nivel Mundial !!..la pesadilla quedo atras !,1,,,
@XochitlGalvez Dios la Bendiga Proxima Presidenta de Mexico ,1,,,
@ryo_hermoso @XochitlGalvez Si para presidenta!!!,1,,,
@XochitlGalvez Usted sera nuestra presidenta de Mexico #XochiltGalvez,1,,,
@ryo_hermoso @XochitlGalvez Xotchitl Va 2024 Nuestra Proxima Presidenta de Mexico ,1,,,
"@ryo_hermoso @XochitlGalvez Asi es, debe ser la Presidenta de nuestro Mexico. Para que, seamos una nacion unida y podamos salir adelante de este agujero en que estamos por culpa del #inutil de @lopezobrador_",1,,,
@Mamaguzo @XochitlGalvez yo me sumo XOCHITL nuestra proxima presidenta,1,,,
"@XochitlGalvez @josefravar Todo Mexico  Unido con la Sra.
OCHITL...  PRESIDENTA 2024.",1,,,
@epigmenioibarra Jajajajaja no saben como parar a @XochitlGalvez LE TIENEN MIEDO !!! XOCHITL PRESIDENTA 2024,1,,,
"@XochitlGalvez ganara la candidatura para ser la mejor presidenta de Mexico en la historia, fui militante y simpatizante priista por mas de 30 anos pero ahora soy ciudadano libre y la apoyare hasta el ultimo momento, por eso #XochiltGalvezVa ",1,,,
"Los principales obstaculos para que @XochitlGalvez sea nuestra proxima presidenta, no es #AMLO  ni @Claudiashein . Son estos mapaches manosos de @alitomorenoc y @MarkoCortes tratando de imponer a Beatriz Paredes. OJO !!! https://t.co/6wVTY7r1FB",1,,,
@Arouet_V @XochitlGalvez Claudia Sheinbaum sera presidenta de Mexico  https://t.co/DuYVeJp9kI,1,,,
@XochitlGalvez Me encanta la fortaleza de Xochitl la presidenta de MeXico 2024-2030,1,,,
@ryo_hermoso @XochitlGalvez  YO QUIERO A  XOCHITL DE PRESIDENTA!!!!,1,,,
"@STaboadaMx  como Jefe de Gobierno y @XochitlGalvez  como presidenta, sacaran a mugrena el proximo ano
#XochitlYTaboada 
#LigaDeGuerreros https://t.co/FnecaKMJ9u",1,,,
"@ryo_hermoso @XochitlGalvez # XOCHITL GALVEZ , PRIMERA PRESIDENTA DE MEXICO ( 2024-2030 ).",1,,,
@ryo_hermoso @XochitlGalvez Sin duda ojala y pudiera empezar a trabajar ya como presidenta,1,,,
@ryo_hermoso @XochitlGalvez Mi primera presidenta,1,,,
@XochitlGalvez Vamos Xochilt para presidenta,1,,,
"""El cambio que México necesita está en las manos de @XochitlGalvez. ¡Un futuro prometedor nos espera!""",1,,,
"""La dedicación de @XochitlGalvez hacia México es inquebrantable. ¡Estoy listo para apoyarla en su camino hacia la presidencia!""",1,,,
"""Con @XochitlGalvez, podemos esperar un México donde la justicia y la equidad prevalezcan. ¡Adelante con ese liderazgo!""",1,,,
"""La visión de @XochitlGalvez para un México más fuerte y unido es exactamente lo que necesitamos. ¡Vamos con todo!""",1,,,
"""El compromiso de @XochitlGalvez con el bienestar de todos los mexicanos es admirable. ¡Ella es la líder que hemos estado esperando!""",1,,,
"""México merece un liderazgo fuerte y compasivo, y @XochitlGalvez es la persona indicada para ello. #FuturoConXochitl""",1,,,
"""Estoy emocionado por el cambio positivo que @XochitlGalvez traerá a México. ¡Es hora de un nuevo comienzo!""",1,,,
"""Con @XochitlGalvez al frente, México tiene la oportunidad de florecer y alcanzar nuevas alturas. ¡Apoyemos su visión!""",1,,,
"""La pasión de @XochitlGalvez por un México mejor es contagiosa. ¡Estoy listo para seguirla en este viaje hacia un futuro más brillante!""",1,,,
"""La integridad y determinación de @XochitlGalvez son exactamente lo que México necesita en estos tiempos. #XochitlPresidenta""",1,,,
"""Con líderes como @XochitlGalvez, estoy seguro de que el futuro de México es más brillante que nunca. ¡Vamos juntos hacia adelante!""",1,,,
"""La visión progresista de @XochitlGalvez es lo que México necesita para avanzar. ¡Estoy con ella!""",1,,,
"""México está listo para un cambio transformador, y @XochitlGalvez es la líder que nos llevará allí. ¡Apoyemos su causa!""",1,,,
"""La dedicación de @XochitlGalvez hacia un México más justo y equitativo es inspiradora. ¡Ella tiene mi voto!""",1,,,
"""Con @XochitlGalvez, veo un México donde todos tienen una voz y una oportunidad. ¡Hacia un futuro mejor!""",1,,,
"""La experiencia y el conocimiento de @XochitlGalvez son invaluables. México necesita su liderazgo ahora más que nunca.""",1,,,
"""Estoy emocionado por el cambio y la innovación que @XochitlGalvez traerá a México. ¡El futuro es brillante!""",1,,,
"""Con @XochitlGalvez, México tiene la oportunidad de ser líder en la región. ¡Vamos por ese futuro prometedor!""",1,,,
"""La determinación de @XochitlGalvez para mejorar México es lo que nos motiva a todos. ¡Juntos por un mejor país!""",1,,,
"""El liderazgo de @XochitlGalvez es lo que México necesita para enfrentar los desafíos del futuro. ¡Estoy con ella!""",1,,,
"""La visión de @XochitlGalvez para un México próspero y unido es inspiradora. ¡Vamos a hacerlo realidad juntos!""",1,,,
"""Con @XochitlGalvez al mando, México tiene un futuro brillante por delante. ¡Estoy listo para apoyarla!""",1,,,
"""La pasión y el compromiso de @XochitlGalvez con México son inigualables. ¡Ella es la líder que hemos estado esperando!""",1,,,
"""México necesita un cambio, y @XochitlGalvez es la respuesta. ¡Vamos por un México más fuerte y unido!""",1,,,
"""Estoy convencido de que @XochitlGalvez tiene lo que se necesita para llevar a México hacia un futuro más brillante.""",1,,,
"""El compromiso de @XochitlGalvez con el bienestar de todos los mexicanos es evidente. ¡Ella es la líder que México necesita!""",1,,,
"""Con líderes como @XochitlGalvez, el futuro de México es prometedor. ¡Estoy emocionado por lo que viene!""",1,,,
"""La visión y experiencia de @XochitlGalvez son esenciales para llevar a México hacia un futuro más brillante y próspero.""",1,,,
"""México necesita un cambio, y @XochitlGalvez es la líder que nos guiará hacia ese cambio. ¡Vamos por un México mejor!""",1,,,
"""Estoy listo para ver a @XochitlGalvez tomar las riendas de México y llevarnos hacia un futuro próspero y unido.""",1,,,
"Xóchitl Gálvez, no voy a votar por ti. Tu incompetencia es evidente. #NoVotarPorXóchitl",0,,,
Nadie en su sano juicio debería votar por Xóchitl Gálvez. Su gestión ha sido un desastre total. #NadieVotePorXóchitl,0,,,
"Xóchitl Gálvez, nunca serás presidenta. Tus fracasos hablan por sí mismos. #NuncaSerásPresidenta",0,,,
No permitamos que Xóchitl Gálvez llegue a la presidencia. Su ineptitud no tiene límites. #NuncaLlegarásALaPresidencia,0,,,
"Gálvez, no cuentes con mi voto. Y espero que nadie más lo haga. #NoVotarPorXóchitl #NadieVotePorXóchitl",0,,,
Nunca apoyaré a Xóchitl Gálvez. No merece ni siquiera consideración para llegar a la presidencia. #NuncaSerásPresidenta,0,,,
Nadie en su sano juicio debería votar por Xóchitl Gálvez. No merece el poder que busca. #NadieVotePorXóchitl,0,,,
"Xóchitl Gálvez, tus sueños de ser presidenta son solo eso, sueños. Jamás se harán realidad. #NuncaLlegarásALaPresidencia",0,,,
No voy a votar por Xóchitl Gálvez. Su incapacidad para gobernar es alarmante. #NoVotarPorXóchitl,0,,,
"Nunca apoyaré a Gálvez en su ambición por llegar a la presidencia. No lo lograrás, Xóchitl. #NuncaSerásPresidenta",0,,,
@XochitlGalvez Fuera Xochitl! No seras presidenta Jajajaja suenas,0,,,
"@XochitlGalvez Para eso quieres la presidencia para no hacer nada como el pan y el pri, ahorita nada mas se quejan y dicen voy hacer voy hacer pero lo unico que quieren es enriquecerse. No seras presidenta.",0,,,
"@caali65 @XochitlGalvez Tu mundo alterno! Falso, puras mentiras, maldad veneno, NO seras presidenta",0,,,
"@XochitlGalvez Que bien chin#@$ che Botarga cogupta, nadie te cree, no vas a ser presidenta,  de  https://t.co/62ebu3Pp2P",0,,,
@arqjauregui @XochitlGalvez Esa botarga jamas sera presidenta,0,,,
"@XochitlGalvez Xochitl, NUNCA SERAS PRESIDENTA.",0,,,
@XochitlGalvez Es devastador como una mujer ignorante quiere ser presidenta https://t.co/axUqIkyVxI,0,,,
@catrina_nortena @XochitlGalvez Esa Galvez no llega ni a presidenta de colonia,0,,,
@XochitlGalvez Quieres ser presidenta y pues estas muy lejos de tener la capacidad,0,,,
"@XochitlGalvez .  Simplemente nunca seras presidenta de este pais! No por ser mujer,simplemente no tienes capacidad ni inteligencia! Lo unico que tienes es ambicion y solo eres una marioneta del regimen neoliberal! Una robot programada para robar a manos llenas! Que pena por ti!",0,,,
"@XochitlGalvez Vieja mentirosa, farsante. Nunca vas hacer presidenta lacra mentirosa.",0,,,
@aracelibs @XochitlGalvez Se vale sonar que una senora que no sabe nada sera la proxima presidenta del pais sigan sonando,0,,,
"@XochitlGalvez Callate botarga entiende, TU NO VAS A SER PRESIDENTA RIDICULA. https://t.co/UNXBMv1PPH",0,,,
@aracelibs @XochitlGalvez Jajajaja jajajaja nunca sera presidenta la panza de vaca,0,,,
@XochitlGalvez Pobre estupida apenas abriste los ojos tanto puto gobierno ratero y ahorita si abriste los ojos. Solo por que tu campana esta por el suelo. En tus suenos seras presidenta el pueblo no te quiere estupida..,0,,,
@XochitlGalvez La mujer mas corrupta de Mexico y quiere ser presidenta solo que los mexicanos no esten en sus cabales votarian por la botarga X y sus conpinches del frente amplio disque que por mexico.,0,,,
@raespi @abrahamvanaya @CiroGomezL @lopezobrador_ @XochitlGalvez @Claudiashein @m_ebrard @adan_augusto Jajaja esta vieja tan vulgar y pendeja para hablar jamas sera presidenta. https://t.co/fmMHbb2uua,0,,,
"@XochitlGalvez NI UN VOTO A LA MARRANA DE LA XOCHIMILCA, CORRUPTA MENTIROSA, HIPOCRITA, NUNCA SERA PRESIDENTA. PURAS BURRADAS DICE. RIDICULA",0,,,
"@XochitlGalvez PURAS BURRADAS, PURAS PENDEJADAS , PURAS ESTUPIDECES CON ESA MARRANA PARADA DE LA XOCHIMILCA, NUNCA SERA PRESIDENTA ESA ESCORIA , ESA ESPURIA HIPOCRITA RATERRA Y CORRUPTA",0,,,
@ryo_hermoso @XochitlGalvez Otra .. ponte a estudiar! No es presidenta burra,0,,,
"@XochitlGalvez Deben de quitarle el fuero a esta senora @XochitlGalvez  corrupta, falseadora de documentos en E.U. esta Dona esta peor que los patos(La caga donde sea). De tonta, no renuncia a la senaduria porque ya siente a la FGR pisandole los talones. Y asi quiere ser Presidenta, Dios libre!",0,,,
"@XochitlGalvez No senora, a usted no le tienen miedo ni sus hijos.
Pero no se estrese, nunca va a ser presidenta de Mexico.
#XochitlSeDerrumba",0,,,
"@OskyParaTi @XochitlGalvez En tus suenos guajiros la pseudo indigena sera presidenta. Mexico no necesita a alguien tan corrupto y clasista para dirigirlo. Mexico vale mucho mas que una rata disfrazada y montada en bicicleta electrica. Suban, no me quiero perder el show de la caida.",0,,,
Calla pobre pendeja nunca serás presidenta,0,,,
Jamás va a funcionar bien y también JAMAS esa pendeja será presidenta.,0,,,
Está basura judía jamás será presidenta chairo,0,,,
"Claudiashein No, esta infame no será presidenta.",0,,,
"Titina, no serás presidenta",0,,,
@XochitlGalvez Estas bien tarada Xochitl y asi quieres ser presidenta. Contigo ni a la esquina.,0,,,
@XochitlGalvez Que ridicula esta botarga y lacra del los neoliberales que disque quiere ser presidenta primero que sepa hablar bien ella cree que por que se pone un huipil ya es indigena y ademas corrupta de cuello blanco la Xochitl Galvez,0,,,
@ryo_hermoso @XochitlGalvez claro que no ..ni en mis peores pesadillas esta senora aparece como presidenta de mexico ..dios nos libre,0,,,
@ryo_hermoso @XochitlGalvez Como creen que esta senora va hacer presidenta estarian locos en votar por ella es cogucta ,0,,,
